date,season,year,month,hour,day,workingday,weather,casual,registered,total
2012-08-30,Fall,2012,Aug,7,Thu,Working Day,Clear,31,501,532
2012-08-30,Fall,2012,Aug,8,Thu,Working Day,Clear,53,701,754
2012-08-30,Fall,2012,Aug,9,Thu,Working Day,Clear,57,339,396
2012-08-30,Fall,2012,Aug,10,Thu,Working Day,Clear,73,161,234
2012-08-30,Fall,2012,Aug,11,Thu,Working Day,Clear,85,191,276
2012-08-30,Fall,2012,Aug,12,Thu,Working Day,Clear,73,221,294
2012-08-30,Fall,2012,Aug,13,Thu,Working Day,Clear,76,214,290
2012-08-30,Fall,2012,Aug,14,Thu,Working Day,Clear,74,199,273
2012-08-30,Fall,2012,Aug,15,Thu,Working Day,Clear,99,239,338
2012-08-30,Fall,2012,Aug,16,Thu,Working Day,Clear,77,405,482
2012-08-30,Fall,2012,Aug,17,Thu,Working Day,Clear,93,751,844
2012-08-30,Fall,2012,Aug,18,Thu,Working Day,Clear,109,744,853
2012-08-30,Fall,2012,Aug,19,Thu,Working Day,Clear,78,532,610
2012-08-30,Fall,2012,Aug,20,Thu,Working Day,Clear,68,403,471
2012-08-30,Fall,2012,Aug,21,Thu,Working Day,Clear,32,275,307
2012-08-30,Fall,2012,Aug,22,Thu,Working Day,Clear,38,253,291
2012-08-30,Fall,2012,Aug,23,Thu,Working Day,Clear,19,133,152
2012-08-31,Fall,2012,Aug,0,Fri,Working Day,Clear,13,69,82
2012-08-31,Fall,2012,Aug,1,Fri,Working Day,Clear,8,24,32
2012-08-31,Fall,2012,Aug,2,Fri,Working Day,Clear,9,11,20
2012-08-31,Fall,2012,Aug,3,Fri,Working Day,Clear,3,2,5
2012-08-31,Fall,2012,Aug,4,Fri,Working Day,Clear,0,7,7
2012-08-31,Fall,2012,Aug,5,Fri,Working Day,Clear,2,27,29
2012-08-31,Fall,2012,Aug,6,Fri,Working Day,Cloudy,7,101,108
2012-08-31,Fall,2012,Aug,7,Fri,Working Day,Cloudy,21,400,421
2012-08-31,Fall,2012,Aug,8,Fri,Working Day,Cloudy,36,654,690
2012-08-31,Fall,2012,Aug,9,Fri,Working Day,Clear,61,337,398
2012-08-31,Fall,2012,Aug,10,Fri,Working Day,Clear,59,197,256
2012-08-31,Fall,2012,Aug,11,Fri,Working Day,Clear,88,221,309
2012-08-31,Fall,2012,Aug,12,Fri,Working Day,Clear,120,290,410
2012-08-31,Fall,2012,Aug,13,Fri,Working Day,Clear,97,271,368
2012-08-31,Fall,2012,Aug,14,Fri,Working Day,Clear,112,324,436
2012-08-31,Fall,2012,Aug,15,Fri,Working Day,Clear,109,417,526
2012-08-31,Fall,2012,Aug,16,Fri,Working Day,Clear,111,417,528
2012-08-31,Fall,2012,Aug,17,Fri,Working Day,Clear,129,488,617
2012-08-31,Fall,2012,Aug,18,Fri,Working Day,Clear,87,459,546
2012-08-31,Fall,2012,Aug,19,Fri,Working Day,Clear,91,361,452
2012-08-31,Fall,2012,Aug,20,Fri,Working Day,Clear,102,254,356
2012-08-31,Fall,2012,Aug,21,Fri,Working Day,Clear,71,232,303
2012-08-31,Fall,2012,Aug,22,Fri,Working Day,Clear,65,212,277
2012-08-31,Fall,2012,Aug,23,Fri,Working Day,Clear,32,142,174
2012-09-01,Fall,2012,Sep,0,Sat,Weekend/Holiday,Clear,22,146,168
2012-09-01,Fall,2012,Sep,1,Sat,Weekend/Holiday,Clear,11,68,79
2012-09-01,Fall,2012,Sep,2,Sat,Weekend/Holiday,Clear,8,61,69
2012-09-01,Fall,2012,Sep,3,Sat,Weekend/Holiday,Clear,6,29,35
2012-09-01,Fall,2012,Sep,4,Sat,Weekend/Holiday,Clear,3,9,12
2012-09-01,Fall,2012,Sep,5,Sat,Weekend/Holiday,Clear,2,20,22
2012-09-01,Fall,2012,Sep,6,Sat,Weekend/Holiday,Clear,13,23,36
2012-09-01,Fall,2012,Sep,7,Sat,Weekend/Holiday,Cloudy,8,58,66
2012-09-01,Fall,2012,Sep,8,Sat,Weekend/Holiday,Cloudy,28,134,162
2012-09-01,Fall,2012,Sep,9,Sat,Weekend/Holiday,Cloudy,62,175,237
2012-09-01,Fall,2012,Sep,10,Sat,Weekend/Holiday,Cloudy,128,289,417
2012-09-01,Fall,2012,Sep,11,Sat,Weekend/Holiday,Cloudy,219,273,492
2012-09-01,Fall,2012,Sep,12,Sat,Weekend/Holiday,Cloudy,187,284,471
2012-09-01,Fall,2012,Sep,13,Sat,Weekend/Holiday,Cloudy,237,267,504
2012-09-01,Fall,2012,Sep,14,Sat,Weekend/Holiday,Cloudy,240,274,514
2012-09-01,Fall,2012,Sep,15,Sat,Weekend/Holiday,Cloudy,257,306,563
2012-09-01,Fall,2012,Sep,16,Sat,Weekend/Holiday,Cloudy,209,253,462
2012-09-01,Fall,2012,Sep,17,Sat,Weekend/Holiday,Cloudy,205,258,463
2012-09-01,Fall,2012,Sep,18,Sat,Weekend/Holiday,Cloudy,184,258,442
2012-09-01,Fall,2012,Sep,19,Sat,Weekend/Holiday,Light Snow/Rain,157,235,392
2012-09-01,Fall,2012,Sep,20,Sat,Weekend/Holiday,Light Snow/Rain,67,140,207
2012-09-01,Fall,2012,Sep,21,Sat,Weekend/Holiday,Light Snow/Rain,21,83,104
2012-09-01,Fall,2012,Sep,22,Sat,Weekend/Holiday,Cloudy,21,57,78
2012-09-01,Fall,2012,Sep,23,Sat,Weekend/Holiday,Clear,57,88,145
2012-09-02,Fall,2012,Sep,0,Sun,Weekend/Holiday,Cloudy,27,72,99
2012-09-02,Fall,2012,Sep,1,Sun,Weekend/Holiday,Clear,15,58,73
2012-09-02,Fall,2012,Sep,2,Sun,Weekend/Holiday,Clear,28,56,84
2012-09-02,Fall,2012,Sep,3,Sun,Weekend/Holiday,Clear,9,33,42
2012-09-02,Fall,2012,Sep,4,Sun,Weekend/Holiday,Clear,7,15,22
2012-09-02,Fall,2012,Sep,5,Sun,Weekend/Holiday,Clear,2,10,12
2012-09-02,Fall,2012,Sep,6,Sun,Weekend/Holiday,Cloudy,2,13,15
2012-09-02,Fall,2012,Sep,7,Sun,Weekend/Holiday,Clear,13,29,42
2012-09-02,Fall,2012,Sep,8,Sun,Weekend/Holiday,Clear,30,99,129
2012-09-02,Fall,2012,Sep,9,Sun,Weekend/Holiday,Cloudy,88,144,232
2012-09-02,Fall,2012,Sep,10,Sun,Weekend/Holiday,Cloudy,158,230,388
2012-09-02,Fall,2012,Sep,11,Sun,Weekend/Holiday,Cloudy,226,263,489
2012-09-02,Fall,2012,Sep,12,Sun,Weekend/Holiday,Light Snow/Rain,248,297,545
2012-09-02,Fall,2012,Sep,13,Sun,Weekend/Holiday,Light Snow/Rain,263,230,493
2012-09-02,Fall,2012,Sep,14,Sun,Weekend/Holiday,Light Snow/Rain,249,208,457
2012-09-02,Fall,2012,Sep,15,Sun,Weekend/Holiday,Light Snow/Rain,179,176,355
2012-09-02,Fall,2012,Sep,16,Sun,Weekend/Holiday,Clear,222,252,474
2012-09-02,Fall,2012,Sep,17,Sun,Weekend/Holiday,Clear,219,284,503
2012-09-02,Fall,2012,Sep,18,Sun,Weekend/Holiday,Clear,227,273,500
2012-09-02,Fall,2012,Sep,19,Sun,Weekend/Holiday,Cloudy,140,152,292
2012-09-02,Fall,2012,Sep,20,Sun,Weekend/Holiday,Cloudy,63,41,104
2012-09-02,Fall,2012,Sep,21,Sun,Weekend/Holiday,Clear,79,92,171
2012-09-02,Fall,2012,Sep,22,Sun,Weekend/Holiday,Light Snow/Rain,66,100,166
2012-09-02,Fall,2012,Sep,23,Sun,Weekend/Holiday,Light Snow/Rain,53,70,123
2012-09-03,Fall,2012,Sep,0,Mon,Weekend/Holiday,Cloudy,42,62,104
2012-09-03,Fall,2012,Sep,1,Mon,Weekend/Holiday,Cloudy,18,37,55
2012-09-03,Fall,2012,Sep,2,Mon,Weekend/Holiday,Clear,10,30,40
2012-09-03,Fall,2012,Sep,3,Mon,Weekend/Holiday,Clear,6,22,28
2012-09-03,Fall,2012,Sep,4,Mon,Weekend/Holiday,Clear,6,5,11
2012-09-03,Fall,2012,Sep,5,Mon,Weekend/Holiday,Clear,1,3,4
2012-09-03,Fall,2012,Sep,6,Mon,Weekend/Holiday,Clear,3,12,15
2012-09-03,Fall,2012,Sep,7,Mon,Weekend/Holiday,Clear,6,37,43
2012-09-03,Fall,2012,Sep,8,Mon,Weekend/Holiday,Cloudy,36,91,127
2012-09-03,Fall,2012,Sep,9,Mon,Weekend/Holiday,Cloudy,71,158,229
2012-09-03,Fall,2012,Sep,10,Mon,Weekend/Holiday,Cloudy,135,224,359
2012-09-03,Fall,2012,Sep,11,Mon,Weekend/Holiday,Cloudy,187,272,459
2012-09-03,Fall,2012,Sep,12,Mon,Weekend/Holiday,Cloudy,191,352,543
2012-09-03,Fall,2012,Sep,13,Mon,Weekend/Holiday,Cloudy,209,357,566
2012-09-03,Fall,2012,Sep,14,Mon,Weekend/Holiday,Clear,163,349,512
2012-09-03,Fall,2012,Sep,15,Mon,Weekend/Holiday,Clear,168,281,449
2012-09-03,Fall,2012,Sep,16,Mon,Weekend/Holiday,Clear,165,335,500
2012-09-03,Fall,2012,Sep,17,Mon,Weekend/Holiday,Clear,181,317,498
2012-09-03,Fall,2012,Sep,18,Mon,Weekend/Holiday,Clear,145,337,482
2012-09-03,Fall,2012,Sep,19,Mon,Weekend/Holiday,Clear,73,301,374
2012-09-03,Fall,2012,Sep,20,Mon,Weekend/Holiday,Clear,78,183,261
2012-09-03,Fall,2012,Sep,21,Mon,Weekend/Holiday,Clear,42,142,184
2012-09-03,Fall,2012,Sep,22,Mon,Weekend/Holiday,Cloudy,17,104,121
2012-09-03,Fall,2012,Sep,23,Mon,Weekend/Holiday,Cloudy,12,58,70
2012-09-04,Fall,2012,Sep,0,Tue,Working Day,Cloudy,10,19,29
2012-09-04,Fall,2012,Sep,1,Tue,Working Day,Clear,15,9,24
2012-09-04,Fall,2012,Sep,2,Tue,Working Day,Clear,1,4,5
2012-09-04,Fall,2012,Sep,3,Tue,Working Day,Cloudy,1,9,10
2012-09-04,Fall,2012,Sep,4,Tue,Working Day,Cloudy,0,8,8
2012-09-04,Fall,2012,Sep,5,Tue,Working Day,Cloudy,1,37,38
2012-09-04,Fall,2012,Sep,6,Tue,Working Day,Cloudy,7,165,172
2012-09-04,Fall,2012,Sep,7,Tue,Working Day,Cloudy,13,480,493
2012-09-04,Fall,2012,Sep,8,Tue,Working Day,Clear,15,617,632
2012-09-04,Fall,2012,Sep,9,Tue,Working Day,Cloudy,30,293,323
2012-09-04,Fall,2012,Sep,10,Tue,Working Day,Cloudy,42,130,172
2012-09-04,Fall,2012,Sep,11,Tue,Working Day,Cloudy,39,159,198
2012-09-04,Fall,2012,Sep,12,Tue,Working Day,Clear,54,233,287
2012-09-04,Fall,2012,Sep,13,Tue,Working Day,Clear,72,203,275
2012-09-04,Fall,2012,Sep,14,Tue,Working Day,Clear,72,202,274
2012-09-04,Fall,2012,Sep,15,Tue,Working Day,Clear,68,224,292
2012-09-04,Fall,2012,Sep,16,Tue,Working Day,Clear,61,397,458
2012-09-04,Fall,2012,Sep,17,Tue,Working Day,Clear,110,746,856
2012-09-04,Fall,2012,Sep,18,Tue,Working Day,Clear,94,745,839
2012-09-04,Fall,2012,Sep,19,Tue,Working Day,Clear,50,502,552
2012-09-04,Fall,2012,Sep,20,Tue,Working Day,Clear,47,338,385
2012-09-04,Fall,2012,Sep,21,Tue,Working Day,Clear,28,240,268
2012-09-04,Fall,2012,Sep,22,Tue,Working Day,Clear,25,154,179
2012-09-04,Fall,2012,Sep,23,Tue,Working Day,Clear,12,83,95
2012-09-05,Fall,2012,Sep,0,Wed,Working Day,Clear,10,27,37
2012-09-05,Fall,2012,Sep,1,Wed,Working Day,Clear,2,11,13
2012-09-05,Fall,2012,Sep,2,Wed,Working Day,Clear,0,9,9
2012-09-05,Fall,2012,Sep,3,Wed,Working Day,Clear,0,4,4
2012-09-05,Fall,2012,Sep,4,Wed,Working Day,Clear,2,3,5
2012-09-05,Fall,2012,Sep,5,Wed,Working Day,Cloudy,1,39,40
2012-09-05,Fall,2012,Sep,6,Wed,Working Day,Clear,7,203,210
2012-09-05,Fall,2012,Sep,7,Wed,Working Day,Cloudy,11,489,500
2012-09-05,Fall,2012,Sep,8,Wed,Working Day,Clear,33,692,725
2012-09-05,Fall,2012,Sep,9,Wed,Working Day,Clear,27,263,290
2012-09-05,Fall,2012,Sep,10,Wed,Working Day,Cloudy,54,181,235
2012-09-05,Fall,2012,Sep,11,Wed,Working Day,Cloudy,61,156,217
2012-09-05,Fall,2012,Sep,12,Wed,Working Day,Clear,49,217,266
2012-09-05,Fall,2012,Sep,13,Wed,Working Day,Clear,50,184,234
2012-09-05,Fall,2012,Sep,14,Wed,Working Day,Clear,34,177,211
2012-09-05,Fall,2012,Sep,15,Wed,Working Day,Clear,41,204,245
2012-09-05,Fall,2012,Sep,16,Wed,Working Day,Clear,86,344,430
2012-09-05,Fall,2012,Sep,17,Wed,Working Day,Clear,83,780,863
2012-09-05,Fall,2012,Sep,18,Wed,Working Day,Clear,82,757,839
2012-09-05,Fall,2012,Sep,19,Wed,Working Day,Clear,64,598,662
2012-09-05,Fall,2012,Sep,20,Wed,Working Day,Clear,55,357,412
2012-09-05,Fall,2012,Sep,21,Wed,Working Day,Clear,18,278,296
2012-09-05,Fall,2012,Sep,22,Wed,Working Day,Clear,38,181,219
2012-09-05,Fall,2012,Sep,23,Wed,Working Day,Clear,24,126,150
2012-09-06,Fall,2012,Sep,0,Thu,Working Day,Cloudy,30,35,65
2012-09-06,Fall,2012,Sep,1,Thu,Working Day,Cloudy,2,16,18
2012-09-06,Fall,2012,Sep,2,Thu,Working Day,Clear,1,7,8
2012-09-06,Fall,2012,Sep,3,Thu,Working Day,Clear,0,9,9
2012-09-06,Fall,2012,Sep,4,Thu,Working Day,Cloudy,0,8,8
2012-09-06,Fall,2012,Sep,5,Thu,Working Day,Cloudy,3,35,38
2012-09-06,Fall,2012,Sep,6,Thu,Working Day,Cloudy,11,189,200
2012-09-06,Fall,2012,Sep,7,Thu,Working Day,Cloudy,21,461,482
2012-09-06,Fall,2012,Sep,8,Thu,Working Day,Light Snow/Rain,24,622,646
2012-09-06,Fall,2012,Sep,9,Thu,Working Day,Light Snow/Rain,8,115,123
2012-09-06,Fall,2012,Sep,10,Thu,Working Day,Light Snow/Rain,9,40,49
2012-09-06,Fall,2012,Sep,11,Thu,Working Day,Light Snow/Rain,10,52,62
2012-09-06,Fall,2012,Sep,12,Thu,Working Day,Cloudy,11,126,137
2012-09-06,Fall,2012,Sep,13,Thu,Working Day,Cloudy,39,152,191
2012-09-06,Fall,2012,Sep,14,Thu,Working Day,Clear,38,178,216
2012-09-06,Fall,2012,Sep,15,Thu,Working Day,Clear,42,228,270
2012-09-06,Fall,2012,Sep,16,Thu,Working Day,Clear,42,374,416
2012-09-06,Fall,2012,Sep,17,Thu,Working Day,Clear,67,741,808
2012-09-06,Fall,2012,Sep,18,Thu,Working Day,Clear,74,761,835
2012-09-06,Fall,2012,Sep,19,Thu,Working Day,Clear,54,504,558
2012-09-06,Fall,2012,Sep,20,Thu,Working Day,Clear,50,356,406
2012-09-06,Fall,2012,Sep,21,Thu,Working Day,Clear,32,240,272
2012-09-06,Fall,2012,Sep,22,Thu,Working Day,Clear,24,193,217
2012-09-06,Fall,2012,Sep,23,Thu,Working Day,Clear,19,150,169
2012-09-07,Fall,2012,Sep,0,Fri,Working Day,Clear,17,79,96
2012-09-07,Fall,2012,Sep,1,Fri,Working Day,Clear,10,19,29
2012-09-07,Fall,2012,Sep,2,Fri,Working Day,Clear,1,10,11
2012-09-07,Fall,2012,Sep,3,Fri,Working Day,Clear,0,9,9
2012-09-07,Fall,2012,Sep,4,Fri,Working Day,Clear,1,7,8
2012-09-07,Fall,2012,Sep,5,Fri,Working Day,Clear,1,39,40
2012-09-07,Fall,2012,Sep,6,Fri,Working Day,Clear,5,135,140
2012-09-07,Fall,2012,Sep,7,Fri,Working Day,Clear,21,465,486
2012-09-07,Fall,2012,Sep,8,Fri,Working Day,Clear,29,690,719
2012-09-07,Fall,2012,Sep,9,Fri,Working Day,Clear,33,311,344
2012-09-07,Fall,2012,Sep,10,Fri,Working Day,Clear,53,171,224
2012-09-07,Fall,2012,Sep,11,Fri,Working Day,Clear,81,215,296
2012-09-07,Fall,2012,Sep,12,Fri,Working Day,Clear,76,247,323
2012-09-07,Fall,2012,Sep,13,Fri,Working Day,Clear,71,283,354
2012-09-07,Fall,2012,Sep,14,Fri,Working Day,Clear,66,187,253
2012-09-07,Fall,2012,Sep,15,Fri,Working Day,Clear,66,265,331
2012-09-07,Fall,2012,Sep,16,Fri,Working Day,Clear,75,395,470
2012-09-07,Fall,2012,Sep,17,Fri,Working Day,Clear,88,684,772
2012-09-07,Fall,2012,Sep,18,Fri,Working Day,Clear,95,697,792
2012-09-07,Fall,2012,Sep,19,Fri,Working Day,Clear,70,498,568
2012-09-07,Fall,2012,Sep,20,Fri,Working Day,Clear,51,340,391
2012-09-07,Fall,2012,Sep,21,Fri,Working Day,Clear,55,246,301
2012-09-07,Fall,2012,Sep,22,Fri,Working Day,Clear,52,247,299
2012-09-07,Fall,2012,Sep,23,Fri,Working Day,Clear,28,220,248
2012-09-08,Fall,2012,Sep,0,Sat,Weekend/Holiday,Clear,20,130,150
2012-09-08,Fall,2012,Sep,1,Sat,Weekend/Holiday,Cloudy,10,107,117
2012-09-08,Fall,2012,Sep,2,Sat,Weekend/Holiday,Clear,9,68,77
2012-09-08,Fall,2012,Sep,3,Sat,Weekend/Holiday,Cloudy,3,40,43
2012-09-08,Fall,2012,Sep,4,Sat,Weekend/Holiday,Cloudy,3,8,11
2012-09-08,Fall,2012,Sep,5,Sat,Weekend/Holiday,Cloudy,2,13,15
2012-09-08,Fall,2012,Sep,6,Sat,Weekend/Holiday,Cloudy,8,26,34
2012-09-08,Fall,2012,Sep,7,Sat,Weekend/Holiday,Clear,11,71,82
2012-09-08,Fall,2012,Sep,8,Sat,Weekend/Holiday,Clear,33,197,230
2012-09-08,Fall,2012,Sep,9,Sat,Weekend/Holiday,Clear,87,261,348
2012-09-08,Fall,2012,Sep,10,Sat,Weekend/Holiday,Clear,100,322,422
2012-09-08,Fall,2012,Sep,11,Sat,Weekend/Holiday,Clear,173,405,578
2012-09-08,Fall,2012,Sep,12,Sat,Weekend/Holiday,Clear,220,474,694
2012-09-08,Fall,2012,Sep,13,Sat,Weekend/Holiday,Clear,233,435,668
2012-09-08,Fall,2012,Sep,14,Sat,Weekend/Holiday,Clear,260,366,626
2012-09-08,Fall,2012,Sep,15,Sat,Weekend/Holiday,Light Snow/Rain,175,337,512
2012-09-08,Fall,2012,Sep,16,Sat,Weekend/Holiday,Light Snow/Rain,19,95,114
2012-09-08,Fall,2012,Sep,17,Sat,Weekend/Holiday,Light Snow/Rain,52,119,171
2012-09-08,Fall,2012,Sep,18,Sat,Weekend/Holiday,Light Snow/Rain,27,140,167
2012-09-08,Fall,2012,Sep,19,Sat,Weekend/Holiday,Light Snow/Rain,28,187,215
2012-09-08,Fall,2012,Sep,20,Sat,Weekend/Holiday,Cloudy,28,166,194
2012-09-08,Fall,2012,Sep,21,Sat,Weekend/Holiday,Cloudy,26,155,181
2012-09-08,Fall,2012,Sep,22,Sat,Weekend/Holiday,Cloudy,18,176,194
2012-09-08,Fall,2012,Sep,23,Sat,Weekend/Holiday,Cloudy,12,121,133
2012-09-09,Fall,2012,Sep,0,Sun,Weekend/Holiday,Cloudy,18,106,124
2012-09-09,Fall,2012,Sep,1,Sun,Weekend/Holiday,Clear,20,104,124
2012-09-09,Fall,2012,Sep,2,Sun,Weekend/Holiday,Clear,15,81,96
2012-09-09,Fall,2012,Sep,3,Sun,Weekend/Holiday,Clear,14,32,46
2012-09-09,Fall,2012,Sep,4,Sun,Weekend/Holiday,Clear,12,16,28
2012-09-09,Fall,2012,Sep,5,Sun,Weekend/Holiday,Clear,16,39,55
2012-09-09,Fall,2012,Sep,6,Sun,Weekend/Holiday,Clear,11,24,35
2012-09-09,Fall,2012,Sep,7,Sun,Weekend/Holiday,Clear,20,50,70
2012-09-09,Fall,2012,Sep,8,Sun,Weekend/Holiday,Clear,27,143,170
2012-09-09,Fall,2012,Sep,9,Sun,Weekend/Holiday,Clear,85,214,299
2012-09-09,Fall,2012,Sep,10,Sun,Weekend/Holiday,Clear,172,323,495
2012-09-09,Fall,2012,Sep,11,Sun,Weekend/Holiday,Clear,194,391,585
2012-09-09,Fall,2012,Sep,12,Sun,Weekend/Holiday,Clear,247,510,757
2012-09-09,Fall,2012,Sep,13,Sun,Weekend/Holiday,Clear,238,491,729
2012-09-09,Fall,2012,Sep,14,Sun,Weekend/Holiday,Clear,232,415,647
2012-09-09,Fall,2012,Sep,15,Sun,Weekend/Holiday,Clear,284,412,696
2012-09-09,Fall,2012,Sep,16,Sun,Weekend/Holiday,Clear,228,473,701
2012-09-09,Fall,2012,Sep,17,Sun,Weekend/Holiday,Clear,213,458,671
2012-09-09,Fall,2012,Sep,18,Sun,Weekend/Holiday,Clear,156,404,560
2012-09-09,Fall,2012,Sep,19,Sun,Weekend/Holiday,Clear,134,362,496
2012-09-09,Fall,2012,Sep,20,Sun,Weekend/Holiday,Clear,91,265,356
2012-09-09,Fall,2012,Sep,21,Sun,Weekend/Holiday,Clear,57,149,206
2012-09-09,Fall,2012,Sep,22,Sun,Weekend/Holiday,Clear,64,125,189
2012-09-09,Fall,2012,Sep,23,Sun,Weekend/Holiday,Clear,22,70,92
2012-09-10,Fall,2012,Sep,0,Mon,Working Day,Clear,6,35,41
2012-09-10,Fall,2012,Sep,1,Mon,Working Day,Clear,7,11,18
2012-09-10,Fall,2012,Sep,2,Mon,Working Day,Clear,11,6,17
2012-09-10,Fall,2012,Sep,3,Mon,Working Day,Clear,5,7,12
2012-09-10,Fall,2012,Sep,4,Mon,Working Day,Clear,1,4,5
2012-09-10,Fall,2012,Sep,5,Mon,Working Day,Clear,4,36,40
2012-09-10,Fall,2012,Sep,6,Mon,Working Day,Clear,8,172,180
2012-09-10,Fall,2012,Sep,7,Mon,Working Day,Clear,20,427,447
2012-09-10,Fall,2012,Sep,8,Mon,Working Day,Clear,33,697,730
2012-09-10,Fall,2012,Sep,9,Mon,Working Day,Clear,40,321,361
2012-09-10,Fall,2012,Sep,10,Mon,Working Day,Clear,42,168,210
2012-09-10,Fall,2012,Sep,11,Mon,Working Day,Clear,69,167,236
2012-09-10,Fall,2012,Sep,12,Mon,Working Day,Clear,76,256,332
2012-09-10,Fall,2012,Sep,13,Mon,Working Day,Clear,72,251,323
2012-09-10,Fall,2012,Sep,14,Mon,Working Day,Clear,107,233,340
2012-09-10,Fall,2012,Sep,15,Mon,Working Day,Clear,115,231,346
2012-09-10,Fall,2012,Sep,16,Mon,Working Day,Clear,108,380,488
2012-09-10,Fall,2012,Sep,17,Mon,Working Day,Clear,127,744,871
2012-09-10,Fall,2012,Sep,18,Mon,Working Day,Clear,111,857,968
2012-09-10,Fall,2012,Sep,19,Mon,Working Day,Clear,71,562,633
2012-09-10,Fall,2012,Sep,20,Mon,Working Day,Clear,34,356,390
2012-09-10,Fall,2012,Sep,21,Mon,Working Day,Clear,29,256,285
2012-09-10,Fall,2012,Sep,22,Mon,Working Day,Clear,15,144,159
2012-09-10,Fall,2012,Sep,23,Mon,Working Day,Clear,7,86,93
2012-09-11,Fall,2012,Sep,0,Tue,Working Day,Clear,5,27,32
2012-09-11,Fall,2012,Sep,1,Tue,Working Day,Clear,0,10,10
2012-09-11,Fall,2012,Sep,2,Tue,Working Day,Clear,1,5,6
2012-09-11,Fall,2012,Sep,3,Tue,Working Day,Clear,1,7,8
2012-09-11,Fall,2012,Sep,4,Tue,Working Day,Clear,1,8,9
2012-09-11,Fall,2012,Sep,5,Tue,Working Day,Clear,3,41,44
2012-09-11,Fall,2012,Sep,6,Tue,Working Day,Clear,11,200,211
2012-09-11,Fall,2012,Sep,7,Tue,Working Day,Clear,24,572,596
2012-09-11,Fall,2012,Sep,8,Tue,Working Day,Clear,48,702,750
2012-09-11,Fall,2012,Sep,9,Tue,Working Day,Clear,35,323,358
2012-09-11,Fall,2012,Sep,10,Tue,Working Day,Clear,54,142,196
2012-09-11,Fall,2012,Sep,11,Tue,Working Day,Clear,60,187,247
2012-09-11,Fall,2012,Sep,12,Tue,Working Day,Clear,62,254,316
2012-09-11,Fall,2012,Sep,13,Tue,Working Day,Clear,72,256,328
2012-09-11,Fall,2012,Sep,14,Tue,Working Day,Clear,74,181,255
2012-09-11,Fall,2012,Sep,15,Tue,Working Day,Clear,73,253,326
2012-09-11,Fall,2012,Sep,16,Tue,Working Day,Clear,99,437,536
2012-09-11,Fall,2012,Sep,17,Tue,Working Day,Clear,168,802,970
2012-09-11,Fall,2012,Sep,18,Tue,Working Day,Clear,110,767,877
2012-09-11,Fall,2012,Sep,19,Tue,Working Day,Clear,56,540,596
2012-09-11,Fall,2012,Sep,20,Tue,Working Day,Clear,40,421,461
2012-09-11,Fall,2012,Sep,21,Tue,Working Day,Clear,28,282,310
2012-09-11,Fall,2012,Sep,22,Tue,Working Day,Clear,27,189,216
2012-09-11,Fall,2012,Sep,23,Tue,Working Day,Clear,18,91,109
2012-09-12,Fall,2012,Sep,0,Wed,Working Day,Clear,8,41,49
2012-09-12,Fall,2012,Sep,1,Wed,Working Day,Clear,2,19,21
2012-09-12,Fall,2012,Sep,2,Wed,Working Day,Clear,2,9,11
2012-09-12,Fall,2012,Sep,3,Wed,Working Day,Clear,0,7,7
2012-09-12,Fall,2012,Sep,4,Wed,Working Day,Clear,0,5,5
2012-09-12,Fall,2012,Sep,5,Wed,Working Day,Clear,4,44,48
2012-09-12,Fall,2012,Sep,6,Wed,Working Day,Clear,6,199,205
2012-09-12,Fall,2012,Sep,7,Wed,Working Day,Clear,24,533,557
2012-09-12,Fall,2012,Sep,8,Wed,Working Day,Clear,43,727,770
2012-09-12,Fall,2012,Sep,9,Wed,Working Day,Clear,50,278,328
2012-09-12,Fall,2012,Sep,10,Wed,Working Day,Clear,57,148,205
2012-09-12,Fall,2012,Sep,11,Wed,Working Day,Clear,51,181,232
2012-09-12,Fall,2012,Sep,12,Wed,Working Day,Clear,88,264,352
2012-09-12,Fall,2012,Sep,13,Wed,Working Day,Clear,85,238,323
2012-09-12,Fall,2012,Sep,14,Wed,Working Day,Clear,78,200,278
2012-09-12,Fall,2012,Sep,15,Wed,Working Day,Clear,75,243,318
2012-09-12,Fall,2012,Sep,16,Wed,Working Day,Clear,90,419,509
2012-09-12,Fall,2012,Sep,17,Wed,Working Day,Clear,114,811,925
2012-09-12,Fall,2012,Sep,18,Wed,Working Day,Clear,91,886,977
2012-09-12,Fall,2012,Sep,19,Wed,Working Day,Clear,78,557,635
2012-09-12,Fall,2012,Sep,20,Wed,Working Day,Clear,38,432,470
2012-09-12,Fall,2012,Sep,21,Wed,Working Day,Clear,27,279,306
2012-09-12,Fall,2012,Sep,22,Wed,Working Day,Clear,23,189,212
2012-09-12,Fall,2012,Sep,23,Wed,Working Day,Clear,16,111,127
2012-09-13,Fall,2012,Sep,0,Thu,Working Day,Clear,11,46,57
2012-09-13,Fall,2012,Sep,1,Thu,Working Day,Clear,6,22,28
2012-09-13,Fall,2012,Sep,2,Thu,Working Day,Clear,0,9,9
2012-09-13,Fall,2012,Sep,3,Thu,Working Day,Clear,2,9,11
2012-09-13,Fall,2012,Sep,4,Thu,Working Day,Clear,0,6,6
2012-09-13,Fall,2012,Sep,5,Thu,Working Day,Clear,3,54,57
2012-09-13,Fall,2012,Sep,6,Thu,Working Day,Clear,9,186,195
